https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DASH,Volume USDT,tradecount
1564358400000,2019-07-29 00:00:00,DASH/USDT,107.95000000,109.63000000,104.26000000,105.78000000,3695.04834000,394352.71482540,1828
1564272000000,2019-07-28 00:00:00,DASH/USDT,110.48000000,112.14000000,102.76000000,107.86000000,2386.50620000,256433.20343030,1926
1564185600000,2019-07-27 00:00:00,DASH/USDT,114.52000000,116.72000000,108.57000000,110.75000000,2887.35687000,323444.47919080,1893
1564099200000,2019-07-26 00:00:00,DASH/USDT,114.82000000,115.48000000,111.74000000,115.13000000,2707.09692000,306345.24281150,1759
1564012800000,2019-07-25 00:00:00,DASH/USDT,109.38000000,116.16000000,108.99000000,114.65000000,4319.96030000,490663.16201460,2194
1563926400000,2019-07-24 00:00:00,DASH/USDT,109.21000000,111.44000000,106.82000000,109.82000000,2466.96338000,268983.75320690,1602
1563840000000,2019-07-23 00:00:00,DASH/USDT,114.37000000,114.70000000,108.83000000,109.10000000,3679.03741000,409220.84733540,1796
1563753600000,2019-07-22 00:00:00,DASH/USDT,118.65000000,119.32000000,112.20000000,114.59000000,3839.33300000,442673.52456850,2201
1563667200000,2019-07-21 00:00:00,DASH/USDT,116.10000000,119.25000000,115.55000000,118.32000000,2571.45455000,301109.39933840,1594
1563580800000,2019-07-20 00:00:00,DASH/USDT,112.38000000,120.31000000,112.24000000,116.19000000,4421.81728000,519034.25002980,2637
1563494400000,2019-07-19 00:00:00,DASH/USDT,110.02000000,113.70000000,106.52000000,112.35000000,5475.21229000,603066.36460460,3133
1563408000000,2019-07-18 00:00:00,DASH/USDT,102.13000000,111.79000000,99.04000000,109.98000000,11844.01400000,1253494.45064540,5657
1563321600000,2019-07-17 00:00:00,DASH/USDT,100.04000000,107.29000000,95.30000000,102.26000000,9741.40425000,985238.85535680,5261
1563235200000,2019-07-16 00:00:00,DASH/USDT,120.65000000,123.92000000,98.62000000,99.62000000,8900.93703000,968656.70312810,5406
1563148800000,2019-07-15 00:00:00,DASH/USDT,122.64000000,124.74000000,116.91000000,120.92000000,5634.42758000,680544.11691950,3419
1563062400000,2019-07-14 00:00:00,DASH/USDT,140.41000000,140.98000000,122.11000000,123.01000000,4077.87356000,530198.75896120,2959
1562976000000,2019-07-13 00:00:00,DASH/USDT,143.00000000,143.99000000,136.73000000,140.56000000,4405.24163000,617968.95488350,3295
1562889600000,2019-07-12 00:00:00,DASH/USDT,143.36000000,148.72000000,141.16000000,143.01000000,3444.19223000,499086.39106590,2351
1562803200000,2019-07-11 00:00:00,DASH/USDT,150.62000000,150.86000000,135.46000000,143.42000000,4280.22827000,606557.12613250,3021
1562716800000,2019-07-10 00:00:00,DASH/USDT,156.46000000,157.78000000,142.88000000,150.66000000,3880.09517000,583095.28440680,3239
1562630400000,2019-07-09 00:00:00,DASH/USDT,159.33000000,162.31000000,152.56000000,156.00000000,4318.35770000,679647.62927000,3261
1562544000000,2019-07-08 00:00:00,DASH/USDT,157.52000000,159.62000000,155.77000000,158.78000000,3817.66417000,601102.56893450,2309
1562457600000,2019-07-07 00:00:00,DASH/USDT,154.42000000,158.96000000,152.69000000,157.52000000,1989.45301000,311216.79282490,1586
1562371200000,2019-07-06 00:00:00,DASH/USDT,154.20000000,157.92000000,153.17000000,154.35000000,2077.25097000,323515.41294400,1653
1562284800000,2019-07-05 00:00:00,DASH/USDT,155.26000000,155.91000000,151.35000000,154.14000000,1806.75328000,277778.98184950,1997
1562198400000,2019-07-04 00:00:00,DASH/USDT,157.45000000,161.89000000,153.87000000,155.26000000,4095.88431000,649755.73305130,3086
1562112000000,2019-07-03 00:00:00,DASH/USDT,152.19000000,158.05000000,152.19000000,157.80000000,3075.40210000,477954.77010120,2979
1562025600000,2019-07-02 00:00:00,DASH/USDT,155.23000000,156.03000000,145.92000000,151.98000000,6312.19634000,953591.94153250,4462
1561939200000,2019-07-01 00:00:00,DASH/USDT,157.18000000,162.72000000,147.11000000,154.76000000,4960.25724000,762345.26870670,4123
1561852800000,2019-06-30 00:00:00,DASH/USDT,169.17000000,171.54000000,154.00000000,157.31000000,4784.82595000,778807.93778550,4074
1561766400000,2019-06-29 00:00:00,DASH/USDT,170.83000000,171.59000000,162.94000000,169.17000000,3664.21370000,612918.20868400,3880
1561680000000,2019-06-28 00:00:00,DASH/USDT,158.05000000,171.28000000,155.69000000,170.83000000,4156.39921000,682110.57466780,3981
1561593600000,2019-06-27 00:00:00,DASH/USDT,175.28000000,177.44000000,150.16000000,158.73000000,9148.71872000,1482903.21276900,7130
1561507200000,2019-06-26 00:00:00,DASH/USDT,178.66000000,189.54000000,165.15000000,175.41000000,13965.18603000,2510471.69257870,13571
1561420800000,2019-06-25 00:00:00,DASH/USDT,176.38000000,180.72000000,174.70000000,178.38000000,5141.08009000,911741.63751530,4943
1561334400000,2019-06-24 00:00:00,DASH/USDT,174.30000000,179.83000000,171.50000000,176.33000000,4580.36162000,802526.38958060,3780
1561248000000,2019-06-23 00:00:00,DASH/USDT,176.90000000,181.16000000,171.09000000,174.30000000,5491.41482000,968577.48769430,5578
1561161600000,2019-06-22 00:00:00,DASH/USDT,166.83000000,180.58000000,164.35000000,176.90000000,10524.65240000,1842926.79369370,8845
1561075200000,2019-06-21 00:00:00,DASH/USDT,161.76000000,167.83000000,160.85000000,167.16000000,5450.81281000,891265.92440480,3810
1560988800000,2019-06-20 00:00:00,DASH/USDT,161.81000000,162.68000000,157.65000000,161.75000000,3916.66476000,627402.89326750,2404
1560902400000,2019-06-19 00:00:00,DASH/USDT,158.25000000,162.14000000,157.55000000,161.81000000,3588.14692000,573313.38106730,2716
1560816000000,2019-06-18 00:00:00,DASH/USDT,158.73000000,166.53000000,154.20000000,158.45000000,10425.44394000,1677978.35297610,6819
1560729600000,2019-06-17 00:00:00,DASH/USDT,156.25000000,160.30000000,155.10000000,158.66000000,3584.33472000,567109.01911090,3364
1560643200000,2019-06-16 00:00:00,DASH/USDT,154.22000000,160.74000000,153.73000000,155.81000000,5088.12129000,801413.14554580,4110
1560556800000,2019-06-15 00:00:00,DASH/USDT,153.19000000,156.08000000,151.57000000,154.22000000,3520.28829000,541854.35132210,2363
1560470400000,2019-06-14 00:00:00,DASH/USDT,153.40000000,155.62000000,149.10000000,153.72000000,4188.78863000,635964.61197840,2348
1560384000000,2019-06-13 00:00:00,DASH/USDT,155.83000000,159.21000000,152.78000000,153.01000000,8330.87894000,1291591.81908730,4438
1560297600000,2019-06-12 00:00:00,DASH/USDT,147.21000000,158.10000000,146.02000000,155.83000000,3795.04067000,574381.17737580,3698
1560211200000,2019-06-11 00:00:00,DASH/USDT,150.52000000,150.83000000,143.21000000,147.21000000,4293.71747000,629982.95694080,2718
1560124800000,2019-06-10 00:00:00,DASH/USDT,141.68000000,151.33000000,140.23000000,150.17000000,7000.84822000,1024076.21086750,3858
1560038400000,2019-06-09 00:00:00,DASH/USDT,144.94000000,146.36000000,139.16000000,141.99000000,2899.99153000,413714.55404590,2106
1559952000000,2019-06-08 00:00:00,DASH/USDT,148.45000000,150.01000000,142.63000000,144.94000000,1977.25395000,288921.06256280,1747
1559865600000,2019-06-07 00:00:00,DASH/USDT,143.36000000,152.16000000,141.39000000,149.45000000,8526.29948000,1258803.66337870,4197
1559779200000,2019-06-06 00:00:00,DASH/USDT,146.65000000,149.22000000,138.36000000,143.18000000,4018.37758000,576128.26126870,2570
1559692800000,2019-06-05 00:00:00,DASH/USDT,143.82000000,148.93000000,142.08000000,146.96000000,4328.75419000,629137.49622450,2885
1559606400000,2019-06-04 00:00:00,DASH/USDT,155.12000000,160.34000000,130.00000000,143.83000000,8368.35424000,1257373.10097900,6019
1559520000000,2019-06-03 00:00:00,DASH/USDT,165.36000000,165.36000000,153.15000000,155.22000000,5019.09703000,809692.60360390,3859
1559433600000,2019-06-02 00:00:00,DASH/USDT,163.00000000,167.76000000,161.80000000,165.09000000,3017.61798000,499692.44905520,2449
1559347200000,2019-06-01 00:00:00,DASH/USDT,165.97000000,167.30000000,161.22000000,163.00000000,3160.64390000,520985.91729760,3206
1559260800000,2019-05-31 00:00:00,DASH/USDT,163.00000000,166.36000000,157.01000000,165.99000000,4782.43585000,777701.18563250,3563
1559174400000,2019-05-30 00:00:00,DASH/USDT,167.92000000,175.78000000,156.06000000,162.92000000,9088.32604000,1532579.80421340,7608
1559088000000,2019-05-29 00:00:00,DASH/USDT,169.17000000,175.15000000,160.44000000,168.27000000,5002.51712000,844800.33743390,4544
1559001600000,2019-05-28 00:00:00,DASH/USDT,165.48000000,173.50000000,162.28000000,169.66000000,7023.78358000,1171522.75471450,5392
1558915200000,2019-05-27 00:00:00,DASH/USDT,161.67000000,169.86000000,160.95000000,165.79000000,7262.03230000,1198979.23551730,5492
1558828800000,2019-05-26 00:00:00,DASH/USDT,155.59000000,164.35000000,151.47000000,161.96000000,3384.98718000,535275.51401470,3266
1558742400000,2019-05-25 00:00:00,DASH/USDT,155.80000000,160.19000000,153.02000000,156.02000000,2900.30815000,454921.37886920,2686
1558656000000,2019-05-24 00:00:00,DASH/USDT,154.02000000,162.31000000,153.12000000,155.80000000,5761.63540000,913328.33240330,4297
1558569600000,2019-05-23 00:00:00,DASH/USDT,153.87000000,156.14000000,145.61000000,154.06000000,7676.26041000,1161034.65037850,4129
1558483200000,2019-05-22 00:00:00,DASH/USDT,165.72000000,167.97000000,150.99000000,153.87000000,6338.88425000,1014409.40090690,4055
1558396800000,2019-05-21 00:00:00,DASH/USDT,166.39000000,168.99000000,159.03000000,165.71000000,11959.54869000,1962837.51739080,5679
1558310400000,2019-05-20 00:00:00,DASH/USDT,172.23000000,176.00000000,155.96000000,166.45000000,18171.71030000,3013887.04556420,10164
1558224000000,2019-05-19 00:00:00,DASH/USDT,140.54000000,176.74000000,140.24000000,172.14000000,13297.90897000,2086623.99753360,9419
1558137600000,2019-05-18 00:00:00,DASH/USDT,139.45000000,144.28000000,134.05000000,141.03000000,6740.10967000,932717.75750460,4744
1558051200000,2019-05-17 00:00:00,DASH/USDT,149.03000000,150.06000000,126.97000000,139.49000000,11499.03441000,1569118.01502980,7514
1557964800000,2019-05-16 00:00:00,DASH/USDT,154.07000000,164.11000000,143.65000000,149.03000000,10560.85745000,1615046.76341960,7733
1557878400000,2019-05-15 00:00:00,DASH/USDT,141.67000000,155.46000000,140.77000000,154.14000000,9394.94630000,1394047.31810990,5394
1557792000000,2019-05-14 00:00:00,DASH/USDT,131.15000000,142.91000000,130.53000000,141.67000000,9125.49018000,1265958.78929390,6305
1557705600000,2019-05-13 00:00:00,DASH/USDT,125.22000000,136.38000000,124.23000000,130.51000000,9325.59123000,1225303.61132690,5639
1557619200000,2019-05-12 00:00:00,DASH/USDT,122.82000000,127.96000000,117.13000000,125.22000000,6405.02757000,785761.42744260,3977
1557532800000,2019-05-11 00:00:00,DASH/USDT,112.92000000,126.30000000,111.77000000,122.83000000,7220.10121000,865855.53161340,4816
1557446400000,2019-05-10 00:00:00,DASH/USDT,112.37000000,115.94000000,111.09000000,112.92000000,2560.82801000,290410.47863930,1836
1557360000000,2019-05-09 00:00:00,DASH/USDT,117.60000000,118.81000000,110.26000000,112.30000000,3298.32922000,378569.92546360,1851
1557273600000,2019-05-08 00:00:00,DASH/USDT,116.88000000,118.71000000,115.00000000,117.69000000,1182.87689000,138410.15641820,1121
1557187200000,2019-05-07 00:00:00,DASH/USDT,120.93000000,123.29000000,116.58000000,117.11000000,2895.70941000,348574.93283200,2041
1557100800000,2019-05-06 00:00:00,DASH/USDT,118.51000000,122.36000000,116.26000000,120.53000000,2218.44901000,265501.35739380,1730
1557014400000,2019-05-05 00:00:00,DASH/USDT,120.22000000,120.83000000,117.83000000,118.63000000,1224.06130000,146322.93094110,1151
1556928000000,2019-05-04 00:00:00,DASH/USDT,121.09000000,123.91000000,116.58000000,120.22000000,5075.30245000,611006.98402540,2713
1556841600000,2019-05-03 00:00:00,DASH/USDT,116.41000000,121.57000000,115.65000000,120.71000000,5222.10447000,625838.25162190,2807
1556755200000,2019-05-02 00:00:00,DASH/USDT,116.95000000,118.90000000,114.90000000,117.13000000,5429.53051000,637107.17639110,2199
1556668800000,2019-05-01 00:00:00,DASH/USDT,111.04000000,119.41000000,110.98000000,116.47000000,3771.25114000,436457.13591610,2477
1556582400000,2019-04-30 00:00:00,DASH/USDT,107.72000000,111.71000000,106.93000000,110.98000000,1939.30731000,213068.03473350,1192
1556496000000,2019-04-29 00:00:00,DASH/USDT,110.72000000,111.50000000,106.77000000,107.72000000,3402.18252000,372481.15607850,1536
1556409600000,2019-04-28 00:00:00,DASH/USDT,110.01000000,111.48000000,108.88000000,110.73000000,1248.18569000,137884.42742060,1012
1556323200000,2019-04-27 00:00:00,DASH/USDT,110.27000000,111.43000000,108.76000000,110.01000000,1345.45349000,148305.91714230,967
1556236800000,2019-04-26 00:00:00,DASH/USDT,108.89000000,114.33000000,106.38000000,110.27000000,3136.99664000,345503.83577480,1895
1556150400000,2019-04-25 00:00:00,DASH/USDT,115.45000000,118.00000000,106.91000000,108.89000000,4092.03470000,467128.66407770,2332
1556064000000,2019-04-24 00:00:00,DASH/USDT,117.00000000,120.28000000,110.80000000,115.02000000,5968.04325000,690011.98443410,3453
1555977600000,2019-04-23 00:00:00,DASH/USDT,122.15000000,125.38000000,117.05000000,117.05000000,1997.62099000,244125.83325070,2229
1555891200000,2019-04-22 00:00:00,DASH/USDT,121.22000000,122.88000000,118.75000000,121.65000000,1540.87078000,186644.24045210,1681
1555804800000,2019-04-21 00:00:00,DASH/USDT,123.27000000,123.72000000,117.22000000,121.19000000,3007.97153000,363943.23114930,2292
1555718400000,2019-04-20 00:00:00,DASH/USDT,121.87000000,124.47000000,121.30000000,123.10000000,1741.75754000,212969.74836550,1802
1555632000000,2019-04-19 00:00:00,DASH/USDT,123.54000000,123.82000000,119.45000000,122.11000000,3781.29120000,459073.95782500,2149
1555545600000,2019-04-18 00:00:00,DASH/USDT,119.94000000,125.59000000,119.70000000,123.52000000,5542.19338000,682414.40791620,3413
1555459200000,2019-04-17 00:00:00,DASH/USDT,120.50000000,122.33000000,118.44000000,120.08000000,2189.18509000,261513.77834050,1716
1555372800000,2019-04-16 00:00:00,DASH/USDT,118.48000000,131.00000000,115.54000000,120.61000000,5110.50898000,610778.07053900,2883
1555286400000,2019-04-15 00:00:00,DASH/USDT,122.57000000,123.78000000,115.04000000,118.56000000,2777.43757000,332059.44869770,2334
1555200000000,2019-04-14 00:00:00,DASH/USDT,119.10000000,123.16000000,117.88000000,122.57000000,1796.90255000,216986.93859780,1639
1555113600000,2019-04-13 00:00:00,DASH/USDT,118.72000000,119.84000000,117.11000000,119.10000000,1390.26356000,165176.82053640,1113
1555027200000,2019-04-12 00:00:00,DASH/USDT,122.30000000,123.03000000,114.98000000,118.93000000,4715.41854000,559828.43552300,2683
1554940800000,2019-04-11 00:00:00,DASH/USDT,129.73000000,129.84000000,113.20000000,122.30000000,7797.38187000,944041.21563570,4215
1554854400000,2019-04-10 00:00:00,DASH/USDT,131.32000000,133.38000000,126.43000000,129.74000000,4500.68937000,588022.07741250,3436
1554768000000,2019-04-09 00:00:00,DASH/USDT,135.20000000,135.52000000,128.84000000,131.40000000,3535.66865000,465028.59852890,2452
1554681600000,2019-04-08 00:00:00,DASH/USDT,135.17000000,137.85000000,128.67000000,135.30000000,5806.88245000,783436.08073740,3976
1554595200000,2019-04-07 00:00:00,DASH/USDT,130.55000000,135.33000000,130.11000000,135.11000000,4221.62080000,562267.36559620,2941
1554508800000,2019-04-06 00:00:00,DASH/USDT,132.84000000,137.83000000,128.01000000,130.93000000,4302.73303000,569185.48710770,3282
1554422400000,2019-04-05 00:00:00,DASH/USDT,122.87000000,134.24000000,122.87000000,132.78000000,5803.26085000,752865.57372380,3435
1554336000000,2019-04-04 00:00:00,DASH/USDT,123.78000000,131.65000000,119.02000000,122.87000000,8434.43214000,1054060.33704590,6036
1554249600000,2019-04-03 00:00:00,DASH/USDT,123.50000000,139.10000000,118.38000000,123.43000000,26058.20443000,3456383.91443950,12599
1554163200000,2019-04-02 00:00:00,DASH/USDT,113.28000000,125.84000000,111.03000000,123.69000000,15379.30754000,1833220.69778360,8188
1554076800000,2019-04-01 00:00:00,DASH/USDT,110.50000000,120.06000000,107.71000000,112.97000000,16508.93631000,1902034.87359680,8567
1553990400000,2019-03-31 00:00:00,DASH/USDT,100.58000000,110.89000000,99.61000000,110.70000000,11668.43675000,1233115.56724300,5298
1553904000000,2019-03-30 00:00:00,DASH/USDT,98.30000000,101.00000000,95.50000000,100.78000000,3540.27743000,348446.52853330,1440
1553817600000,2019-03-29 00:00:00,DASH/USDT,95.74000000,98.19000000,94.91000000,98.13000000,3565.30155000,345397.97451220,1721
1553731200000,2019-03-28 00:00:00,DASH/USDT,90.00000000,98.89000000,88.00000000,95.74000000,2319.41987000,219959.72131030,1165
