https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume QTUM,Volume USDT,tradecount
1548115200000,2019-01-22 00:00:00,QTUM/USDT,2.01900000,2.09000000,1.95200000,2.05900000,207860.07500000,420759.35259000,2789
1548028800000,2019-01-21 00:00:00,QTUM/USDT,2.03100000,2.07100000,1.99500000,2.01900000,226068.60200000,456375.51355800,3858
1547942400000,2019-01-20 00:00:00,QTUM/USDT,2.12500000,2.14000000,1.96700000,2.02500000,309815.43400000,632863.14678200,4220
1547856000000,2019-01-19 00:00:00,QTUM/USDT,2.07200000,2.15000000,2.06900000,2.12500000,184781.76100000,392298.39203200,2325
1547769600000,2019-01-18 00:00:00,QTUM/USDT,2.10500000,2.11200000,2.05200000,2.06900000,103836.24500000,215523.29344500,1392
1547683200000,2019-01-17 00:00:00,QTUM/USDT,2.08800000,2.11600000,2.05500000,2.10900000,244917.90200000,510346.77413800,3283
1547596800000,2019-01-16 00:00:00,QTUM/USDT,2.05600000,2.13300000,2.04400000,2.08700000,180306.95900000,376931.57514500,2894
1547510400000,2019-01-15 00:00:00,QTUM/USDT,2.15400000,2.17400000,2.01200000,2.05600000,319329.55600000,667091.40441500,4066
1547424000000,2019-01-14 00:00:00,QTUM/USDT,2.01300000,2.18600000,2.01300000,2.15500000,339802.77500000,713217.02807900,5152
1547337600000,2019-01-13 00:00:00,QTUM/USDT,2.20200000,2.30000000,2.00100000,2.00800000,523268.84800000,1109815.14665100,8239
1547251200000,2019-01-12 00:00:00,QTUM/USDT,2.09900000,2.39300000,2.02500000,2.20200000,517752.70100000,1141741.28755000,9333
1547164800000,2019-01-11 00:00:00,QTUM/USDT,2.08000000,2.12300000,1.99500000,2.10000000,237178.22100000,489662.21137300,3991
1547078400000,2019-01-10 00:00:00,QTUM/USDT,2.42200000,2.58200000,2.02000000,2.07900000,894531.33800000,2035820.13149200,12133
1546992000000,2019-01-09 00:00:00,QTUM/USDT,2.24200000,2.49900000,2.23800000,2.41500000,953337.14300000,2282780.55214400,11069
1546905600000,2019-01-08 00:00:00,QTUM/USDT,2.24500000,2.32100000,2.20500000,2.24200000,259006.44700000,584967.23475800,4702
1546819200000,2019-01-07 00:00:00,QTUM/USDT,2.29200000,2.32200000,2.22200000,2.24600000,223076.44000000,505986.55054700,3678
1546732800000,2019-01-06 00:00:00,QTUM/USDT,2.21000000,2.35400000,2.17700000,2.29100000,372689.15700000,849379.30001400,4889
1546646400000,2019-01-05 00:00:00,QTUM/USDT,2.20300000,2.26100000,2.17500000,2.20500000,419717.40800000,932830.22355200,4974
1546560000000,2019-01-04 00:00:00,QTUM/USDT,2.16000000,2.22900000,2.13400000,2.20500000,165072.28800000,360219.14513500,2909
1546473600000,2019-01-03 00:00:00,QTUM/USDT,2.31000000,2.31000000,2.14500000,2.16000000,192700.82700000,427316.85082200,3313
1546387200000,2019-01-02 00:00:00,QTUM/USDT,2.23600000,2.32200000,2.14500000,2.30900000,236086.96800000,525412.67223300,4227
1546300800000,2019-01-01 00:00:00,QTUM/USDT,2.12300000,2.25000000,2.10000000,2.22900000,110950.41600000,239699.45157600,2615
1546214400000,2018-12-31 00:00:00,QTUM/USDT,2.27400000,2.28500000,2.11000000,2.12200000,224428.67900000,495558.75706900,3805
1546128000000,2018-12-30 00:00:00,QTUM/USDT,2.23000000,2.29800000,2.20200000,2.27500000,126486.55900000,284899.50742600,2942
1546041600000,2018-12-29 00:00:00,QTUM/USDT,2.32600000,2.37100000,2.21100000,2.23000000,256643.83200000,588831.46474400,5403
1545955200000,2018-12-28 00:00:00,QTUM/USDT,2.07900000,2.35600000,2.02100000,2.32600000,390856.06300000,870097.79895600,6377
1545868800000,2018-12-27 00:00:00,QTUM/USDT,2.38900000,2.40100000,2.03300000,2.07900000,217852.94700000,484147.57773600,5234
1545782400000,2018-12-26 00:00:00,QTUM/USDT,2.38300000,2.48000000,2.28300000,2.38500000,228975.12500000,546501.72206900,5395
1545696000000,2018-12-25 00:00:00,QTUM/USDT,2.60900000,2.61600000,2.28100000,2.38200000,565178.58900000,1342303.37258500,9948
1545609600000,2018-12-24 00:00:00,QTUM/USDT,2.73000000,3.02500000,2.59700000,2.61000000,1767464.76100000,4987205.35990900,22286
1545523200000,2018-12-23 00:00:00,QTUM/USDT,2.34100000,2.74000000,2.29500000,2.73000000,1226893.87200000,3071814.62087000,17820
1545436800000,2018-12-22 00:00:00,QTUM/USDT,2.23500000,2.37200000,2.16100000,2.34400000,567100.57000000,1278427.20851700,6665
1545350400000,2018-12-21 00:00:00,QTUM/USDT,2.36100000,2.44800000,2.17500000,2.23700000,1044386.91000000,2393011.29364500,13647
1545264000000,2018-12-20 00:00:00,QTUM/USDT,2.20000000,2.42600000,2.13000000,2.36000000,1158902.94400000,2656046.81453800,18547
1545177600000,2018-12-19 00:00:00,QTUM/USDT,2.10700000,2.49700000,2.06400000,2.20000000,1277476.93300000,2896820.17429900,15960
1545091200000,2018-12-18 00:00:00,QTUM/USDT,2.05900000,2.15300000,1.96500000,2.10700000,819556.67000000,1684957.37983100,12004
1545004800000,2018-12-17 00:00:00,QTUM/USDT,1.72100000,2.19400000,1.69800000,2.06700000,989989.44700000,1998930.18634200,14466
1544918400000,2018-12-16 00:00:00,QTUM/USDT,1.69900000,1.76000000,1.67900000,1.72100000,202328.18400000,348567.57801000,3047
1544832000000,2018-12-15 00:00:00,QTUM/USDT,1.70400000,1.75100000,1.63300000,1.70200000,244501.97400000,412857.89103600,3978
1544745600000,2018-12-14 00:00:00,QTUM/USDT,1.81100000,1.81700000,1.68000000,1.70400000,469095.28000000,821240.22706900,6312
1544659200000,2018-12-13 00:00:00,QTUM/USDT,1.65100000,2.05100000,1.60100000,1.81600000,1962846.93500000,3584214.96306200,16672
1544572800000,2018-12-12 00:00:00,QTUM/USDT,1.61500000,1.69000000,1.58000000,1.65100000,212652.39300000,347497.74035900,2847
1544486400000,2018-12-11 00:00:00,QTUM/USDT,1.55700000,1.76000000,1.53000000,1.61500000,603025.23100000,990473.93729800,5272
1544400000000,2018-12-10 00:00:00,QTUM/USDT,1.63600000,1.69200000,1.52400000,1.56800000,206250.44300000,326895.48967100,2729
1544313600000,2018-12-09 00:00:00,QTUM/USDT,1.57300000,1.69900000,1.56600000,1.63600000,275216.06800000,450395.29458100,3386
1544227200000,2018-12-08 00:00:00,QTUM/USDT,1.57600000,1.66600000,1.48700000,1.57600000,258071.55000000,402613.15360800,4003
1544140800000,2018-12-07 00:00:00,QTUM/USDT,1.63600000,1.65700000,1.45000000,1.57200000,487673.65800000,754302.91956500,5645
1544054400000,2018-12-06 00:00:00,QTUM/USDT,1.85400000,1.91200000,1.63400000,1.63600000,298661.79000000,537430.34244800,3965
1543968000000,2018-12-05 00:00:00,QTUM/USDT,1.95500000,1.96300000,1.83200000,1.84300000,235442.09200000,444736.30235300,3373
1543881600000,2018-12-04 00:00:00,QTUM/USDT,1.94300000,2.02700000,1.86000000,1.94900000,241301.80500000,469848.48546300,3521
1543795200000,2018-12-03 00:00:00,QTUM/USDT,2.12500000,2.13700000,1.89900000,1.94300000,305569.21800000,610882.84848100,3574
1543708800000,2018-12-02 00:00:00,QTUM/USDT,2.11800000,2.18200000,2.07900000,2.12400000,247117.79100000,525334.87154600,2834
1543622400000,2018-12-01 00:00:00,QTUM/USDT,2.02300000,2.17000000,1.99600000,2.11900000,241559.06900000,507246.64115400,3099
1543536000000,2018-11-30 00:00:00,QTUM/USDT,2.15500000,2.16900000,1.95400000,2.02500000,397526.25800000,812267.12371800,4443
1543449600000,2018-11-29 00:00:00,QTUM/USDT,2.17600000,2.30000000,2.07000000,2.15500000,482373.25800000,1053302.09774000,6117
1543363200000,2018-11-28 00:00:00,QTUM/USDT,1.97000000,2.27000000,1.96300000,2.17800000,433386.68800000,922362.32109800,5360
1543276800000,2018-11-27 00:00:00,QTUM/USDT,1.93700000,2.01100000,1.84600000,1.96500000,270320.78100000,516409.88572200,4070
1543190400000,2018-11-26 00:00:00,QTUM/USDT,2.10300000,2.16800000,1.88300000,1.93900000,468726.96800000,944308.95218100,6592
1543104000000,2018-11-25 00:00:00,QTUM/USDT,2.14600000,2.17100000,1.87500000,2.10300000,462280.28200000,935164.70281900,7863
1543017600000,2018-11-24 00:00:00,QTUM/USDT,2.34900000,2.43600000,2.08800000,2.13800000,260083.87600000,590911.88490100,4402
1542931200000,2018-11-23 00:00:00,QTUM/USDT,2.35700000,2.38600000,2.20700000,2.34900000,258084.75000000,593570.07689500,4870
1542844800000,2018-11-22 00:00:00,QTUM/USDT,2.50900000,2.54200000,2.34600000,2.34600000,269249.63700000,659259.07069700,3861
1542758400000,2018-11-21 00:00:00,QTUM/USDT,2.44300000,2.56000000,2.34200000,2.50100000,523977.94700000,1295711.83602000,8310
1542672000000,2018-11-20 00:00:00,QTUM/USDT,2.56600000,2.69000000,2.17400000,2.44300000,637598.80900000,1575944.09509700,10510
1542585600000,2018-11-19 00:00:00,QTUM/USDT,3.12800000,3.12800000,2.49900000,2.55600000,542536.01300000,1484591.13505300,7136
1542499200000,2018-11-18 00:00:00,QTUM/USDT,3.13100000,3.19100000,3.09000000,3.12100000,104022.87800000,326151.06597300,1781
1542412800000,2018-11-17 00:00:00,QTUM/USDT,3.10500000,3.14400000,3.06200000,3.13100000,80701.34500000,249879.91696200,1505
1542326400000,2018-11-16 00:00:00,QTUM/USDT,3.24200000,3.26400000,3.06800000,3.13100000,129709.73600000,409430.70251900,2159
1542240000000,2018-11-15 00:00:00,QTUM/USDT,3.39200000,3.41400000,2.97200000,3.23800000,469797.45900000,1481282.71802200,6566
1542153600000,2018-11-14 00:00:00,QTUM/USDT,3.79900000,3.80800000,3.07800000,3.39000000,518753.38100000,1729551.72445900,7804
1542067200000,2018-11-13 00:00:00,QTUM/USDT,3.83300000,3.85600000,3.75600000,3.79900000,118961.60800000,452952.54711800,2173
1541980800000,2018-11-12 00:00:00,QTUM/USDT,3.90200000,3.91400000,3.78000000,3.84000000,104351.70200000,401669.17961500,1768
1541894400000,2018-11-11 00:00:00,QTUM/USDT,3.92900000,3.94100000,3.78500000,3.89400000,111845.86600000,432093.80174500,2961
1541808000000,2018-11-10 00:00:00,QTUM/USDT,3.88300000,3.95000000,3.85600000,3.92900000,80900.19100000,316156.23782100,1346
1541721600000,2018-11-09 00:00:00,QTUM/USDT,3.98300000,4.03500000,3.86400000,3.89400000,210912.23800000,834661.44115600,2574
1541635200000,2018-11-08 00:00:00,QTUM/USDT,4.13700000,4.18500000,3.98000000,3.98300000,205769.66000000,830244.09563700,3299
1541548800000,2018-11-07 00:00:00,QTUM/USDT,4.07300000,4.32000000,4.04300000,4.14000000,380130.23900000,1594145.48954600,6581
1541462400000,2018-11-06 00:00:00,QTUM/USDT,3.92200000,4.10000000,3.88500000,4.07300000,218097.07800000,867018.14291800,3481
1541376000000,2018-11-05 00:00:00,QTUM/USDT,4.00900000,4.01500000,3.87700000,3.91300000,146060.36800000,573931.36910300,2601
1541289600000,2018-11-04 00:00:00,QTUM/USDT,3.91400000,4.10400000,3.84900000,4.00900000,173451.71600000,689545.16401900,3224
1541203200000,2018-11-03 00:00:00,QTUM/USDT,3.96100000,3.96400000,3.85100000,3.91500000,149773.98800000,583445.33427000,1723
1541116800000,2018-11-02 00:00:00,QTUM/USDT,3.91000000,3.98600000,3.89500000,3.95600000,149818.84500000,589665.45611700,2048
1541030400000,2018-11-01 00:00:00,QTUM/USDT,3.86000000,3.91400000,3.81800000,3.90100000,86677.37800000,334807.59521800,1547
1540944000000,2018-10-31 00:00:00,QTUM/USDT,3.77800000,3.88600000,3.71200000,3.85600000,149000.66200000,567804.27223600,2466
1540857600000,2018-10-30 00:00:00,QTUM/USDT,3.80900000,3.84800000,3.71200000,3.77900000,114536.92300000,432374.35559500,1758
1540771200000,2018-10-29 00:00:00,QTUM/USDT,4.05100000,4.08300000,3.71200000,3.79600000,261412.25600000,1009243.40248100,4239
1540684800000,2018-10-28 00:00:00,QTUM/USDT,4.05000000,4.09600000,4.01000000,4.05400000,80150.37900000,324397.22638300,3757
1540598400000,2018-10-27 00:00:00,QTUM/USDT,4.05400000,4.18300000,4.00000000,4.04400000,1417060.73100000,5870268.80382000,5470
1540512000000,2018-10-26 00:00:00,QTUM/USDT,4.09800000,4.12000000,3.96100000,4.04700000,175305.72200000,707299.12833600,2815
1540425600000,2018-10-25 00:00:00,QTUM/USDT,4.18800000,4.18800000,4.01200000,4.10500000,202546.16600000,830969.98775600,3456
1540339200000,2018-10-24 00:00:00,QTUM/USDT,4.20200000,4.34500000,4.17100000,4.18800000,241645.58600000,1031487.57660100,4005
1540252800000,2018-10-23 00:00:00,QTUM/USDT,4.44100000,4.44400000,4.16500000,4.20200000,443781.60300000,1892869.10062500,7561
1540166400000,2018-10-22 00:00:00,QTUM/USDT,4.27200000,4.78000000,4.25100000,4.44100000,794026.71900000,3594032.93386500,16352
1540080000000,2018-10-21 00:00:00,QTUM/USDT,4.08500000,4.56500000,4.07200000,4.27200000,629858.35800000,2745249.36809900,12844
1539993600000,2018-10-20 00:00:00,QTUM/USDT,3.94600000,4.16000000,3.88000000,4.08400000,208294.18800000,841860.69901500,4074
1539907200000,2018-10-19 00:00:00,QTUM/USDT,3.87700000,4.06400000,3.85100000,3.94600000,168467.16600000,663813.84206300,5442
1539820800000,2018-10-18 00:00:00,QTUM/USDT,4.09700000,4.16500000,3.84000000,3.88000000,493211.58900000,1973554.74131100,9352
1539734400000,2018-10-17 00:00:00,QTUM/USDT,3.72000000,4.38700000,3.67700000,4.09600000,898526.33800000,3708395.15514100,14096
1539648000000,2018-10-16 00:00:00,QTUM/USDT,3.74000000,3.80900000,3.68400000,3.72900000,100714.49900000,375206.43187600,3065
1539561600000,2018-10-15 00:00:00,QTUM/USDT,3.47800000,3.99800000,3.41500000,3.74000000,657479.43500000,2467579.83134800,11205
1539475200000,2018-10-14 00:00:00,QTUM/USDT,3.52300000,3.58000000,3.45600000,3.47800000,139938.80000000,493945.02327800,4852
1539388800000,2018-10-13 00:00:00,QTUM/USDT,3.46600000,3.53700000,3.44800000,3.52400000,88100.92600000,308167.67361800,1836
1539302400000,2018-10-12 00:00:00,QTUM/USDT,3.39900000,3.55700000,3.35500000,3.47000000,137754.70200000,478679.25757300,3160
1539216000000,2018-10-11 00:00:00,QTUM/USDT,4.00500000,4.01600000,3.36700000,3.39900000,488982.75000000,1771599.01442600,10624
1539129600000,2018-10-10 00:00:00,QTUM/USDT,3.85300000,4.14600000,3.76300000,4.00500000,495116.36200000,1963015.55563500,12977
1539043200000,2018-10-09 00:00:00,QTUM/USDT,3.89900000,3.92500000,3.78600000,3.85300000,166076.61300000,639417.45835400,3184
1538956800000,2018-10-08 00:00:00,QTUM/USDT,3.84500000,3.94500000,3.80800000,3.90000000,183756.07300000,713272.26602900,3489
1538870400000,2018-10-07 00:00:00,QTUM/USDT,3.78400000,3.87300000,3.70200000,3.85300000,88809.21100000,335965.09227000,2028
1538784000000,2018-10-06 00:00:00,QTUM/USDT,3.83000000,3.83300000,3.72400000,3.78400000,64230.81400000,243064.22002900,1456
1538697600000,2018-10-05 00:00:00,QTUM/USDT,3.78300000,3.83500000,3.73900000,3.83100000,111958.92300000,423059.71496000,2108
1538611200000,2018-10-04 00:00:00,QTUM/USDT,3.74000000,3.87800000,3.73200000,3.78300000,144674.94100000,551236.90702900,2900
1538524800000,2018-10-03 00:00:00,QTUM/USDT,3.81200000,3.82100000,3.67400000,3.73200000,191442.32400000,715416.02404300,5664
1538438400000,2018-10-02 00:00:00,QTUM/USDT,3.85500000,3.94400000,3.80500000,3.81500000,254195.79100000,983798.42131600,5451
1538352000000,2018-10-01 00:00:00,QTUM/USDT,3.86400000,3.91100000,3.73000000,3.85500000,171624.46100000,657797.32512300,3188
1538265600000,2018-09-30 00:00:00,QTUM/USDT,3.86000000,3.93300000,3.76500000,3.86600000,258273.55500000,996568.70639700,4446
1538179200000,2018-09-29 00:00:00,QTUM/USDT,3.85800000,3.95000000,3.70600000,3.86200000,434112.41600000,1655415.83992800,5833
1538092800000,2018-09-28 00:00:00,QTUM/USDT,4.00300000,4.03800000,3.75400000,3.86700000,688437.89000000,2684074.29983000,11936
1538006400000,2018-09-27 00:00:00,QTUM/USDT,3.60700000,4.20000000,3.51100000,3.99900000,799637.76500000,3110025.97850400,17761
1537920000000,2018-09-26 00:00:00,QTUM/USDT,3.67900000,3.76700000,3.52500000,3.60700000,640231.02500000,2329405.52552200,9086
1537833600000,2018-09-25 00:00:00,QTUM/USDT,3.78500000,3.79800000,3.45100000,3.67800000,660149.45800000,2375025.07679900,12250
1537747200000,2018-09-24 00:00:00,QTUM/USDT,4.14300000,4.17800000,3.76800000,3.80000000,425439.72100000,1667431.77669800,11169
1537660800000,2018-09-23 00:00:00,QTUM/USDT,3.75500000,4.41700000,3.74900000,4.14300000,785375.80200000,3198499.21216500,13469
1537574400000,2018-09-22 00:00:00,QTUM/USDT,4.04900000,4.10000000,3.66000000,3.75700000,556172.96100000,2117622.50563600,13206
1537488000000,2018-09-21 00:00:00,QTUM/USDT,3.55500000,4.10000000,3.47500000,4.05200000,1373380.30500000,5286153.58884600,31468
1537401600000,2018-09-20 00:00:00,QTUM/USDT,3.31700000,3.58800000,3.29000000,3.55500000,595564.46100000,2015225.82849200,15882
1537315200000,2018-09-19 00:00:00,QTUM/USDT,3.27200000,3.35400000,3.15600000,3.31200000,592915.94300000,1937996.24246500,8467
1537228800000,2018-09-18 00:00:00,QTUM/USDT,3.15500000,3.37900000,3.10300000,3.27400000,564455.58100000,1829495.43301800,8084
1537142400000,2018-09-17 00:00:00,QTUM/USDT,3.46300000,3.49000000,3.11300000,3.15600000,673604.79100000,2217486.82290800,14674
1537056000000,2018-09-16 00:00:00,QTUM/USDT,3.47900000,3.48900000,3.36000000,3.46000000,123734.54900000,423907.60718000,7015
1536969600000,2018-09-15 00:00:00,QTUM/USDT,3.40000000,3.60000000,3.39500000,3.49600000,210267.33700000,737148.56838500,5123
1536883200000,2018-09-14 00:00:00,QTUM/USDT,3.49500000,3.66500000,3.33100000,3.40500000,468311.63400000,1625180.23584500,12165
1536796800000,2018-09-13 00:00:00,QTUM/USDT,3.35300000,3.59700000,3.34000000,3.49700000,504175.26000000,1746678.71394600,9420
1536710400000,2018-09-12 00:00:00,QTUM/USDT,3.38200000,3.40100000,3.07500000,3.34400000,386617.79200000,1244075.87683900,11073
1536624000000,2018-09-11 00:00:00,QTUM/USDT,3.56900000,3.61800000,3.25000000,3.39500000,349319.43200000,1203319.41043100,13543
1536537600000,2018-09-10 00:00:00,QTUM/USDT,3.59600000,3.68100000,3.48000000,3.56700000,338489.90300000,1209477.36719000,9661
1536451200000,2018-09-09 00:00:00,QTUM/USDT,3.61300000,3.77900000,3.44200000,3.59700000,419025.68200000,1513814.02351400,15958
1536364800000,2018-09-08 00:00:00,QTUM/USDT,3.86500000,3.94800000,3.55000000,3.61700000,402085.19800000,1520413.46974600,7980
1536278400000,2018-09-07 00:00:00,QTUM/USDT,4.02500000,4.08000000,3.75300000,3.86300000,532033.83100000,2090194.49699200,9089
1536192000000,2018-09-06 00:00:00,QTUM/USDT,3.86300000,4.06400000,3.53000000,4.02000000,783373.51300000,2986099.98617100,29362
1536105600000,2018-09-05 00:00:00,QTUM/USDT,4.74800000,4.81300000,3.86000000,3.86000000,870427.21300000,3759301.07559600,20546
1536019200000,2018-09-04 00:00:00,QTUM/USDT,4.71100000,4.91600000,4.67300000,4.75100000,488253.86900000,2346651.49561900,6522
1535932800000,2018-09-03 00:00:00,QTUM/USDT,4.75900000,4.82300000,4.58000000,4.71700000,357753.49900000,1680389.54973200,7069
1535846400000,2018-09-02 00:00:00,QTUM/USDT,4.92000000,4.97700000,4.55100000,4.75800000,722691.96800000,3454543.58757800,11902
1535760000000,2018-09-01 00:00:00,QTUM/USDT,4.71500000,5.07900000,4.69700000,4.92200000,704860.71300000,3431645.08235200,13221
1535673600000,2018-08-31 00:00:00,QTUM/USDT,4.66500000,4.77400000,4.51000000,4.70400000,630257.02000000,2919312.11682500,8456
1535587200000,2018-08-30 00:00:00,QTUM/USDT,4.82000000,4.96100000,4.40500000,4.66700000,710271.63100000,3269164.61210500,12760
1535500800000,2018-08-29 00:00:00,QTUM/USDT,4.81800000,5.24400000,4.60300000,4.82000000,1102711.95100000,5402312.68860100,22672
1535414400000,2018-08-28 00:00:00,QTUM/USDT,4.50600000,4.92700000,4.42000000,4.81900000,957146.48700000,4503274.12919100,17073
1535328000000,2018-08-27 00:00:00,QTUM/USDT,4.12500000,4.56600000,4.07100000,4.49200000,579941.76300000,2484363.42191100,10596
1535241600000,2018-08-26 00:00:00,QTUM/USDT,4.19300000,4.20600000,4.01500000,4.12700000,306801.22000000,1261690.13289700,7649
1535155200000,2018-08-25 00:00:00,QTUM/USDT,4.20700000,4.28600000,4.11900000,4.19700000,340232.25400000,1428239.04831200,9145
1535068800000,2018-08-24 00:00:00,QTUM/USDT,4.17000000,4.24000000,4.05700000,4.20900000,370413.05700000,1537327.91829000,6860
1534982400000,2018-08-23 00:00:00,QTUM/USDT,4.06200000,4.24900000,4.01100000,4.16800000,264196.74800000,1082139.05896100,5555
1534896000000,2018-08-22 00:00:00,QTUM/USDT,4.27400000,4.59000000,3.98400000,4.06200000,353151.14500000,1505108.96520600,12549
1534809600000,2018-08-21 00:00:00,QTUM/USDT,4.10100000,4.35000000,4.02400000,4.27800000,295564.13300000,1238784.11302100,7478
1534723200000,2018-08-20 00:00:00,QTUM/USDT,4.60900000,4.65800000,4.06500000,4.10100000,311774.31900000,1386601.93266200,11869
1534636800000,2018-08-19 00:00:00,QTUM/USDT,4.52900000,4.73700000,4.37300000,4.61000000,295370.38300000,1339190.99009200,11313
1534550400000,2018-08-18 00:00:00,QTUM/USDT,4.99600000,5.20000000,4.30000000,4.51300000,623537.23800000,2929047.54184200,16036
1534464000000,2018-08-17 00:00:00,QTUM/USDT,4.35600000,5.00000000,4.35600000,4.99800000,723583.96300000,3411469.04760700,18312
1534377600000,2018-08-16 00:00:00,QTUM/USDT,4.44100000,4.52000000,4.25600000,4.34400000,372632.41100000,1633932.67260200,14663
1534291200000,2018-08-15 00:00:00,QTUM/USDT,4.42900000,4.73000000,4.29500000,4.44100000,448342.74300000,2017178.34617500,24967
1534204800000,2018-08-14 00:00:00,QTUM/USDT,4.16900000,4.59900000,3.54700000,4.43200000,409973.88800000,1593576.22893500,19701
1534118400000,2018-08-13 00:00:00,QTUM/USDT,4.60100000,4.72200000,4.10300000,4.15600000,272511.63100000,1222266.70821100,20276
1534032000000,2018-08-12 00:00:00,QTUM/USDT,4.65100000,4.79000000,4.57900000,4.60200000,69203.29200000,323666.91133700,8001
1533945600000,2018-08-11 00:00:00,QTUM/USDT,5.00700000,5.02500000,4.44000000,4.65000000,147774.97900000,695009.07533700,28711
1533859200000,2018-08-10 00:00:00,QTUM/USDT,5.38300000,5.51900000,4.97100000,4.99200000,233680.60600000,1224048.73584300,13041
1533772800000,2018-08-09 00:00:00,QTUM/USDT,5.24000000,5.49200000,5.09700000,5.38100000,238863.74200000,1275073.55657500,11428
1533686400000,2018-08-08 00:00:00,QTUM/USDT,6.04100000,6.04100000,5.08500000,5.24000000,337008.63000000,1869346.38878200,23519
1533600000000,2018-08-07 00:00:00,QTUM/USDT,6.43200000,6.49800000,6.00200000,6.06100000,186529.03900000,1179631.01889300,12508
1533513600000,2018-08-06 00:00:00,QTUM/USDT,6.52600000,6.72400000,6.33600000,6.41000000,235076.01800000,1526573.51627300,7256
1533427200000,2018-08-05 00:00:00,QTUM/USDT,6.26700000,6.54700000,6.18300000,6.52400000,229860.85300000,1463920.11798500,3985
1533340800000,2018-08-04 00:00:00,QTUM/USDT,6.30200000,6.59200000,6.13200000,6.28900000,304511.92100000,1930034.74723100,11571
1533254400000,2018-08-03 00:00:00,QTUM/USDT,6.39000000,6.40000000,5.92600000,6.30500000,304682.45200000,1884867.79328600,11719
1533168000000,2018-08-02 00:00:00,QTUM/USDT,6.84100000,6.99400000,6.34900000,6.39100000,246501.55800000,1626513.44007800,6518
1533081600000,2018-08-01 00:00:00,QTUM/USDT,6.86300000,6.89600000,6.50700000,6.81200000,244995.95500000,1641772.09475600,4877
1532995200000,2018-07-31 00:00:00,QTUM/USDT,7.40100000,7.43100000,6.76000000,6.85000000,298742.03600000,2095951.36347700,6585
1532908800000,2018-07-30 00:00:00,QTUM/USDT,7.74200000,7.77000000,7.15000000,7.39600000,254861.08600000,1912325.37716000,5459
1532822400000,2018-07-29 00:00:00,QTUM/USDT,7.75600000,7.83100000,7.60100000,7.72900000,57859.28500000,446523.48074000,2242
1532736000000,2018-07-28 00:00:00,QTUM/USDT,7.87800000,7.92300000,7.60000000,7.75700000,65432.59400000,508122.91153800,2286
1532649600000,2018-07-27 00:00:00,QTUM/USDT,7.72300000,7.97700000,7.60100000,7.87800000,93202.87600000,724596.90461600,3326
1532563200000,2018-07-26 00:00:00,QTUM/USDT,8.09000000,8.29300000,7.59900000,7.72500000,195742.83400000,1581043.82876900,5747
1532476800000,2018-07-25 00:00:00,QTUM/USDT,8.13700000,8.32900000,7.90000000,8.09000000,138966.56400000,1126374.69394400,5244
1532390400000,2018-07-24 00:00:00,QTUM/USDT,7.79600000,8.26800000,7.57100000,8.16600000,213579.21500000,1697717.83376800,6173
1532304000000,2018-07-23 00:00:00,QTUM/USDT,7.81400000,8.27000000,7.70000000,7.79500000,308920.99800000,2447365.07209600,6404
1532217600000,2018-07-22 00:00:00,QTUM/USDT,7.79000000,8.39800000,7.67500000,7.81500000,239645.60500000,1904991.51609400,6273
1532131200000,2018-07-21 00:00:00,QTUM/USDT,7.70300000,7.98300000,7.39200000,7.79000000,164322.67300000,1271499.00812000,3670
1532044800000,2018-07-20 00:00:00,QTUM/USDT,8.37900000,8.39400000,7.65500000,7.70500000,256729.16200000,2052389.92031100,6191
1531958400000,2018-07-19 00:00:00,QTUM/USDT,8.58000000,8.75000000,8.25800000,8.37900000,221153.66600000,1868374.71841700,4880
1531872000000,2018-07-18 00:00:00,QTUM/USDT,8.83500000,9.16100000,8.45300000,8.58000000,303577.40100000,2679242.16020500,10716
1531785600000,2018-07-17 00:00:00,QTUM/USDT,8.38600000,9.00300000,8.02900000,8.83600000,277795.64300000,2359622.10695200,9605
1531699200000,2018-07-16 00:00:00,QTUM/USDT,7.85100000,8.43100000,7.70700000,8.41000000,138605.07900000,1139508.87246400,5105
1531612800000,2018-07-15 00:00:00,QTUM/USDT,7.64300000,7.93800000,7.56200000,7.84800000,53818.73600000,418773.89661400,2206
1531526400000,2018-07-14 00:00:00,QTUM/USDT,7.62600000,7.78000000,7.45100000,7.65400000,37742.60900000,287141.12084700,2388
1531440000000,2018-07-13 00:00:00,QTUM/USDT,7.50800000,7.81200000,7.47700000,7.62400000,85587.59200000,654970.30688800,3097
1531353600000,2018-07-12 00:00:00,QTUM/USDT,7.79500000,7.85900000,7.30000000,7.48200000,81366.44700000,607968.26491300,3706
1531267200000,2018-07-11 00:00:00,QTUM/USDT,7.79100000,7.93000000,7.55800000,7.79800000,74182.89900000,575351.20853000,4073
1531180800000,2018-07-10 00:00:00,QTUM/USDT,8.50000000,8.57800000,7.77200000,7.78000000,161375.50100000,1297622.26067000,6904
1531094400000,2018-07-09 00:00:00,QTUM/USDT,8.89800000,9.80000000,8.50000000,8.51000000,388252.68000000,3554168.39179200,6086
1531008000000,2018-07-08 00:00:00,QTUM/USDT,9.16000000,9.22000000,8.85900000,8.89000000,144485.46700000,1308733.86014500,5168
1530921600000,2018-07-07 00:00:00,QTUM/USDT,8.99100000,9.54900000,8.64400000,9.16000000,237821.13800000,2169879.68874500,12030
