https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ZEC,Volume USDT,tradecount
1564963200000,2019-08-05 00:00:00,ZEC/USDT,65.73000000,67.99000000,65.73000000,66.71000000,18428.04015000,1233426.72491400,5350
1564876800000,2019-08-04 00:00:00,ZEC/USDT,65.14000000,66.76000000,63.15000000,65.73000000,11297.92008000,729863.37515480,3277
1564790400000,2019-08-03 00:00:00,ZEC/USDT,66.57000000,67.39000000,64.58000000,65.15000000,18820.25545000,1232259.30250870,5859
1564704000000,2019-08-02 00:00:00,ZEC/USDT,67.61000000,68.48000000,65.38000000,66.41000000,10856.64577000,727807.40210140,2836
1564617600000,2019-08-01 00:00:00,ZEC/USDT,68.14000000,68.40000000,66.27000000,67.61000000,8783.84126000,588483.73600400,2593
1564531200000,2019-07-31 00:00:00,ZEC/USDT,66.54000000,68.76000000,66.28000000,68.12000000,11090.37855000,746734.84070570,2949
1564444800000,2019-07-30 00:00:00,ZEC/USDT,67.32000000,67.61000000,65.50000000,66.67000000,6951.76253000,463146.88702650,2092
1564358400000,2019-07-29 00:00:00,ZEC/USDT,68.78000000,69.79000000,66.38000000,67.38000000,6682.49063000,457193.45657760,2390
1564272000000,2019-07-28 00:00:00,ZEC/USDT,69.03000000,69.88000000,65.47000000,68.72000000,4944.87758000,338244.89758910,1973
1564185600000,2019-07-27 00:00:00,ZEC/USDT,71.26000000,73.29000000,68.23000000,69.12000000,10211.05487000,713510.55497400,2949
1564099200000,2019-07-26 00:00:00,ZEC/USDT,69.95000000,72.13000000,69.22000000,71.32000000,7402.91278000,526899.73543670,2575
1564012800000,2019-07-25 00:00:00,ZEC/USDT,70.78000000,72.60000000,69.60000000,69.94000000,7782.72942000,554565.21242880,3009
1563926400000,2019-07-24 00:00:00,ZEC/USDT,70.52000000,71.59000000,67.90000000,70.99000000,9414.60384000,657348.56097960,3473
1563840000000,2019-07-23 00:00:00,ZEC/USDT,72.94000000,73.39000000,69.23000000,70.59000000,9182.25588000,652958.74863930,3806
1563753600000,2019-07-22 00:00:00,ZEC/USDT,75.54000000,76.51000000,71.11000000,72.99000000,8120.56666000,599202.30219100,3501
1563667200000,2019-07-21 00:00:00,ZEC/USDT,77.67000000,78.00000000,73.44000000,75.37000000,7560.91007000,570942.68092930,3281
1563580800000,2019-07-20 00:00:00,ZEC/USDT,75.55000000,79.78000000,74.40000000,77.71000000,16920.73158000,1303028.82563750,10413
1563494400000,2019-07-19 00:00:00,ZEC/USDT,79.02000000,79.77000000,71.35000000,75.55000000,31518.94931000,2364939.62910810,17922
1563408000000,2019-07-18 00:00:00,ZEC/USDT,74.05000000,80.64000000,72.44000000,79.04000000,19915.63287000,1527808.06665910,7156
1563321600000,2019-07-17 00:00:00,ZEC/USDT,67.04000000,76.83000000,65.44000000,73.79000000,24303.83064000,1712894.27560110,10817
1563235200000,2019-07-16 00:00:00,ZEC/USDT,80.32000000,82.13000000,63.76000000,67.05000000,33712.63262000,2404379.18684960,13015
1563148800000,2019-07-15 00:00:00,ZEC/USDT,82.29000000,82.45000000,75.83000000,80.37000000,29569.14645000,2329046.89634390,14827
1563062400000,2019-07-14 00:00:00,ZEC/USDT,89.80000000,90.05000000,79.54000000,82.29000000,25977.71761000,2181933.60612100,14681
1562976000000,2019-07-13 00:00:00,ZEC/USDT,93.06000000,93.57000000,86.43000000,89.84000000,11668.16490000,1042467.30001810,6698
1562889600000,2019-07-12 00:00:00,ZEC/USDT,88.07000000,93.07000000,85.73000000,93.04000000,13135.23425000,1176924.49190600,5121
1562803200000,2019-07-11 00:00:00,ZEC/USDT,97.04000000,97.04000000,86.50000000,88.12000000,17374.17957000,1566660.08354130,7035
1562716800000,2019-07-10 00:00:00,ZEC/USDT,100.74000000,104.99000000,94.36000000,97.02000000,28281.80630000,2818701.68535770,9246
1562630400000,2019-07-09 00:00:00,ZEC/USDT,105.00000000,106.52000000,98.50000000,100.73000000,16984.01061000,1737896.52288650,6002
1562544000000,2019-07-08 00:00:00,ZEC/USDT,106.21000000,106.98000000,103.88000000,105.03000000,10284.34757000,1082966.25569200,4115
1562457600000,2019-07-07 00:00:00,ZEC/USDT,103.70000000,106.49000000,102.31000000,106.45000000,7961.36546000,826565.48891760,3919
1562371200000,2019-07-06 00:00:00,ZEC/USDT,100.18000000,106.12000000,100.03000000,103.76000000,10662.15924000,1095217.14720680,5035
1562284800000,2019-07-05 00:00:00,ZEC/USDT,100.80000000,103.37000000,98.50000000,99.99000000,10188.58310000,1023490.13349100,4751
1562198400000,2019-07-04 00:00:00,ZEC/USDT,105.59000000,106.00000000,100.04000000,100.87000000,12055.56225000,1240140.93246410,4942
1562112000000,2019-07-03 00:00:00,ZEC/USDT,101.71000000,106.15000000,101.25000000,105.82000000,11714.02387000,1216097.91063600,6122
1562025600000,2019-07-02 00:00:00,ZEC/USDT,104.17000000,104.44000000,96.05000000,101.54000000,20067.19158000,2004333.06009520,7647
1561939200000,2019-07-01 00:00:00,ZEC/USDT,103.44000000,107.25000000,96.90000000,103.72000000,20016.86322000,2052710.05109910,7476
1561852800000,2019-06-30 00:00:00,ZEC/USDT,114.11000000,114.52000000,103.11000000,103.30000000,17084.58782000,1859941.36305500,7236
1561766400000,2019-06-29 00:00:00,ZEC/USDT,112.13000000,114.60000000,105.86000000,113.89000000,17768.53222000,1972689.44634880,7306
1561680000000,2019-06-28 00:00:00,ZEC/USDT,106.78000000,116.39000000,105.84000000,111.97000000,36625.84674000,4132612.82347670,12388
1561593600000,2019-06-27 00:00:00,ZEC/USDT,113.82000000,114.49000000,97.61000000,106.96000000,40675.29052000,4291921.43826960,17159
1561507200000,2019-06-26 00:00:00,ZEC/USDT,105.76000000,125.79000000,105.40000000,114.12000000,66012.03275000,7511713.58727220,22673
1561420800000,2019-06-25 00:00:00,ZEC/USDT,109.08000000,110.00000000,103.29000000,105.57000000,24424.17130000,2605678.06942910,14514
1561334400000,2019-06-24 00:00:00,ZEC/USDT,110.34000000,110.77000000,104.60000000,109.19000000,19588.79011000,2120010.91856380,7048
1561248000000,2019-06-23 00:00:00,ZEC/USDT,113.35000000,115.09000000,109.30000000,110.25000000,25442.14518000,2875295.49460900,7541
1561161600000,2019-06-22 00:00:00,ZEC/USDT,109.75000000,117.56000000,108.46000000,113.51000000,39615.65945000,4481864.56868430,12572
1561075200000,2019-06-21 00:00:00,ZEC/USDT,109.58000000,114.37000000,107.70000000,109.75000000,31068.37570000,3446716.27084510,9430
1560988800000,2019-06-20 00:00:00,ZEC/USDT,110.81000000,111.10000000,105.67000000,109.39000000,22544.85979000,2438359.82285220,6542
1560902400000,2019-06-19 00:00:00,ZEC/USDT,111.96000000,115.41000000,106.85000000,110.66000000,51184.36177000,5712706.53785520,13876
1560816000000,2019-06-18 00:00:00,ZEC/USDT,101.99000000,113.84000000,99.44000000,111.95000000,88862.67271000,9540462.13915980,22424
1560729600000,2019-06-17 00:00:00,ZEC/USDT,93.35000000,105.23000000,93.35000000,102.09000000,42563.86880000,4210044.21813750,13176
1560643200000,2019-06-16 00:00:00,ZEC/USDT,92.08000000,94.74000000,90.95000000,93.51000000,16347.67369000,1516991.18736220,5822
1560556800000,2019-06-15 00:00:00,ZEC/USDT,90.77000000,93.63000000,90.05000000,92.08000000,17835.58050000,1635997.18670660,5416
1560470400000,2019-06-14 00:00:00,ZEC/USDT,87.87000000,95.98000000,86.96000000,90.68000000,38452.10581000,3480842.01726090,10023
1560384000000,2019-06-13 00:00:00,ZEC/USDT,91.24000000,91.71000000,86.29000000,87.84000000,24301.77903000,2157002.02177450,6065
1560297600000,2019-06-12 00:00:00,ZEC/USDT,79.56000000,92.02000000,78.82000000,91.10000000,33700.71467000,2908092.96475190,10145
1560211200000,2019-06-11 00:00:00,ZEC/USDT,79.97000000,80.18000000,77.00000000,79.50000000,6915.52731000,545334.52364800,2299
1560124800000,2019-06-10 00:00:00,ZEC/USDT,77.20000000,81.20000000,76.14000000,80.12000000,10283.07538000,815050.21220990,3235
1560038400000,2019-06-09 00:00:00,ZEC/USDT,80.24000000,80.80000000,75.39000000,77.35000000,16558.35490000,1297838.49200220,4426
1559952000000,2019-06-08 00:00:00,ZEC/USDT,83.26000000,84.22000000,80.00000000,80.44000000,22070.24733000,1787930.63380020,4746
1559865600000,2019-06-07 00:00:00,ZEC/USDT,79.65000000,84.60000000,79.19000000,83.13000000,11754.60977000,965866.00376860,3716
1559779200000,2019-06-06 00:00:00,ZEC/USDT,80.50000000,81.12000000,76.20000000,79.65000000,10912.96883000,863151.71006420,2616
1559692800000,2019-06-05 00:00:00,ZEC/USDT,77.83000000,80.56000000,76.59000000,80.41000000,13299.61318000,1041932.76950760,3651
1559606400000,2019-06-04 00:00:00,ZEC/USDT,83.38000000,89.27000000,75.59000000,77.69000000,28460.41089000,2321949.94707440,7732
1559520000000,2019-06-03 00:00:00,ZEC/USDT,88.87000000,88.87000000,81.17000000,83.63000000,26116.18473000,2249049.47816430,6664
1559433600000,2019-06-02 00:00:00,ZEC/USDT,86.46000000,89.73000000,85.30000000,88.86000000,16001.00953000,1404850.54791310,4809
1559347200000,2019-06-01 00:00:00,ZEC/USDT,90.19000000,92.51000000,83.58000000,86.17000000,17879.98042000,1569082.81584010,6157
1559260800000,2019-05-31 00:00:00,ZEC/USDT,82.94000000,90.86000000,82.49000000,90.20000000,27580.39007000,2387367.02918710,7573
1559174400000,2019-05-30 00:00:00,ZEC/USDT,84.89000000,98.36000000,80.09000000,82.99000000,71249.86717000,6407703.60559520,17466
1559088000000,2019-05-29 00:00:00,ZEC/USDT,85.07000000,88.24000000,79.00000000,85.08000000,20863.05051000,1751482.56209810,6778
1559001600000,2019-05-28 00:00:00,ZEC/USDT,76.34000000,89.00000000,76.11000000,85.12000000,37276.84361000,3136489.97033820,10055
1558915200000,2019-05-27 00:00:00,ZEC/USDT,75.10000000,78.04000000,74.25000000,76.22000000,11406.89226000,864496.99136880,4127
1558828800000,2019-05-26 00:00:00,ZEC/USDT,72.09000000,76.24000000,70.21000000,75.32000000,9162.25280000,669697.66958670,3220
1558742400000,2019-05-25 00:00:00,ZEC/USDT,72.31000000,73.75000000,71.43000000,72.30000000,3955.03882000,286427.66893730,1232
1558656000000,2019-05-24 00:00:00,ZEC/USDT,71.93000000,74.52000000,71.38000000,72.38000000,4985.89852000,364543.51419550,2032
1558569600000,2019-05-23 00:00:00,ZEC/USDT,69.77000000,72.32000000,67.50000000,71.91000000,9911.59178000,695107.67174600,2412
1558483200000,2019-05-22 00:00:00,ZEC/USDT,74.41000000,75.46000000,68.95000000,69.73000000,10244.61884000,746742.82676700,3622
1558396800000,2019-05-21 00:00:00,ZEC/USDT,75.84000000,76.57000000,73.44000000,74.51000000,16332.14803000,1219642.67313410,3837
1558310400000,2019-05-20 00:00:00,ZEC/USDT,77.57000000,77.89000000,72.07000000,75.95000000,14181.82209000,1070955.98261200,4614
1558224000000,2019-05-19 00:00:00,ZEC/USDT,71.89000000,78.93000000,71.87000000,77.60000000,12258.09870000,929914.72239000,3938
1558137600000,2019-05-18 00:00:00,ZEC/USDT,73.45000000,74.24000000,70.08000000,71.91000000,6902.57432000,500429.24896260,3069
1558051200000,2019-05-17 00:00:00,ZEC/USDT,74.83000000,75.91000000,66.04000000,73.34000000,21276.93660000,1503436.34457080,6954
1557964800000,2019-05-16 00:00:00,ZEC/USDT,77.14000000,82.18000000,70.89000000,75.26000000,30460.10947000,2332460.91441370,9027
1557878400000,2019-05-15 00:00:00,ZEC/USDT,67.51000000,77.38000000,67.51000000,77.00000000,12140.04615000,892877.46416200,4347
1557792000000,2019-05-14 00:00:00,ZEC/USDT,63.48000000,69.00000000,62.88000000,67.51000000,18708.29392000,1245294.30859350,5158
1557705600000,2019-05-13 00:00:00,ZEC/USDT,60.67000000,65.90000000,59.82000000,63.58000000,11496.17316000,726939.93892770,3377
1557619200000,2019-05-12 00:00:00,ZEC/USDT,63.19000000,65.00000000,58.39000000,60.67000000,11371.24473000,706533.94919300,3173
1557532800000,2019-05-11 00:00:00,ZEC/USDT,57.51000000,65.70000000,57.23000000,63.08000000,13979.35990000,852193.76875480,3700
1557446400000,2019-05-10 00:00:00,ZEC/USDT,56.62000000,58.03000000,55.98000000,57.46000000,6732.30301000,386430.62334590,1977
1557360000000,2019-05-09 00:00:00,ZEC/USDT,58.33000000,59.09000000,55.50000000,56.58000000,7693.60889000,437512.29234460,1761
1557273600000,2019-05-08 00:00:00,ZEC/USDT,57.82000000,58.43000000,56.72000000,58.25000000,3416.85328000,197374.21761730,1130
1557187200000,2019-05-07 00:00:00,ZEC/USDT,60.36000000,61.68000000,57.31000000,57.64000000,8917.77956000,535923.00468470,2311
1557100800000,2019-05-06 00:00:00,ZEC/USDT,59.73000000,61.30000000,58.61000000,60.07000000,8874.41975000,534702.28702440,2276
1557014400000,2019-05-05 00:00:00,ZEC/USDT,60.90000000,60.98000000,58.85000000,59.59000000,3381.71042000,202784.48144740,1000
1556928000000,2019-05-04 00:00:00,ZEC/USDT,62.95000000,64.27000000,58.62000000,60.94000000,5132.99776000,313707.18116410,1753
1556841600000,2019-05-03 00:00:00,ZEC/USDT,60.03000000,63.97000000,59.87000000,62.85000000,7085.86616000,439970.77375400,2279
1556755200000,2019-05-02 00:00:00,ZEC/USDT,61.13000000,61.30000000,59.55000000,60.03000000,5073.04145000,305794.30112040,1555
1556668800000,2019-05-01 00:00:00,ZEC/USDT,60.47000000,61.67000000,59.60000000,61.06000000,4083.64770000,247006.40353210,1405
1556582400000,2019-04-30 00:00:00,ZEC/USDT,57.89000000,60.85000000,57.30000000,60.66000000,5564.06161000,328794.57743210,1423
1556496000000,2019-04-29 00:00:00,ZEC/USDT,60.42000000,60.79000000,57.05000000,57.89000000,5610.84906000,330354.20001660,1483
1556409600000,2019-04-28 00:00:00,ZEC/USDT,61.56000000,62.57000000,60.36000000,60.60000000,2733.98514000,167934.72866700,851
1556323200000,2019-04-27 00:00:00,ZEC/USDT,62.01000000,62.75000000,60.19000000,61.55000000,5146.66358000,314281.57089130,1314
1556236800000,2019-04-26 00:00:00,ZEC/USDT,61.93000000,64.72000000,59.17000000,61.88000000,12366.66490000,760447.39901780,2798
1556150400000,2019-04-25 00:00:00,ZEC/USDT,65.18000000,66.19000000,60.31000000,61.89000000,5757.95567000,365016.19756520,1902
1556064000000,2019-04-24 00:00:00,ZEC/USDT,66.64000000,67.09000000,61.87000000,65.26000000,8735.95642000,561888.72678080,2483
1555977600000,2019-04-23 00:00:00,ZEC/USDT,68.95000000,70.97000000,66.45000000,66.45000000,6335.42537000,437343.35732840,2271
1555891200000,2019-04-22 00:00:00,ZEC/USDT,68.11000000,70.17000000,65.92000000,68.76000000,5441.60220000,371791.01021470,2063
1555804800000,2019-04-21 00:00:00,ZEC/USDT,69.50000000,69.60000000,66.09000000,67.91000000,4550.43867000,307446.35821290,1571
1555718400000,2019-04-20 00:00:00,ZEC/USDT,69.40000000,69.98000000,68.34000000,69.35000000,3127.81037000,216781.80545980,1011
1555632000000,2019-04-19 00:00:00,ZEC/USDT,70.26000000,70.28000000,68.80000000,69.23000000,3597.43307000,250539.36632560,1470
1555545600000,2019-04-18 00:00:00,ZEC/USDT,70.25000000,71.75000000,69.60000000,70.26000000,7158.85162000,506410.16215760,2400
1555459200000,2019-04-17 00:00:00,ZEC/USDT,68.98000000,71.47000000,67.45000000,70.09000000,5366.13533000,371547.90686780,2017
1555372800000,2019-04-16 00:00:00,ZEC/USDT,67.42000000,69.48000000,66.76000000,68.98000000,4636.87030000,314649.55763970,1564
1555286400000,2019-04-15 00:00:00,ZEC/USDT,69.60000000,70.28000000,65.40000000,67.45000000,6269.86479000,427509.47324510,2323
1555200000000,2019-04-14 00:00:00,ZEC/USDT,69.11000000,70.25000000,66.95000000,69.60000000,4003.31204000,274939.48827360,1907
1555113600000,2019-04-13 00:00:00,ZEC/USDT,71.09000000,71.24000000,68.30000000,69.08000000,5477.35340000,381725.00871460,1885
1555027200000,2019-04-12 00:00:00,ZEC/USDT,69.59000000,71.81000000,67.14000000,70.94000000,21759.37412000,1524884.83022090,4437
1554940800000,2019-04-11 00:00:00,ZEC/USDT,71.85000000,72.11000000,63.32000000,69.61000000,13912.92374000,942696.09698870,4080
1554854400000,2019-04-10 00:00:00,ZEC/USDT,70.43000000,73.79000000,70.07000000,71.75000000,10810.99401000,777505.52196360,3184
1554768000000,2019-04-09 00:00:00,ZEC/USDT,72.20000000,72.20000000,68.60000000,70.30000000,14949.76326000,1041357.53500800,3111
1554681600000,2019-04-08 00:00:00,ZEC/USDT,74.21000000,76.07000000,68.85000000,72.19000000,14024.24424000,1019916.62177600,4561
1554595200000,2019-04-07 00:00:00,ZEC/USDT,71.38000000,75.00000000,70.52000000,74.37000000,14712.68656000,1075249.98827330,4238
1554508800000,2019-04-06 00:00:00,ZEC/USDT,71.62000000,73.12000000,69.14000000,71.23000000,7766.29711000,551161.62890090,2768
1554422400000,2019-04-05 00:00:00,ZEC/USDT,66.91000000,72.62000000,66.91000000,72.05000000,13442.07530000,949160.80776460,3590
1554336000000,2019-04-04 00:00:00,ZEC/USDT,69.11000000,71.37000000,64.59000000,66.78000000,11785.24136000,801465.00889370,3648
1554249600000,2019-04-03 00:00:00,ZEC/USDT,69.53000000,77.00000000,66.00000000,69.55000000,26319.22623000,1892511.12904700,7645
1554163200000,2019-04-02 00:00:00,ZEC/USDT,62.69000000,70.99000000,60.56000000,69.60000000,29209.14030000,1915070.41671440,7148
1554076800000,2019-04-01 00:00:00,ZEC/USDT,58.78000000,63.68000000,58.13000000,62.70000000,14320.42676000,884575.35325970,3377
1553990400000,2019-03-31 00:00:00,ZEC/USDT,56.81000000,59.52000000,56.73000000,58.65000000,11424.86631000,664704.69839710,2173
1553904000000,2019-03-30 00:00:00,ZEC/USDT,57.15000000,57.44000000,55.60000000,57.10000000,3709.98578000,210420.92543090,964
1553817600000,2019-03-29 00:00:00,ZEC/USDT,56.15000000,58.12000000,55.10000000,57.14000000,8048.82943000,453946.92130970,1686
1553731200000,2019-03-28 00:00:00,ZEC/USDT,56.80000000,56.80000000,55.29000000,56.18000000,5429.87373000,303098.32189130,1103
1553644800000,2019-03-27 00:00:00,ZEC/USDT,54.50000000,57.35000000,54.49000000,56.96000000,4350.00589000,241493.36666050,1059
1553558400000,2019-03-26 00:00:00,ZEC/USDT,55.32000000,55.50000000,52.72000000,54.49000000,3951.24438000,212108.68322400,894
1553472000000,2019-03-25 00:00:00,ZEC/USDT,57.06000000,57.13000000,53.78000000,55.32000000,4922.42010000,274141.65200950,1117
1553385600000,2019-03-24 00:00:00,ZEC/USDT,56.80000000,58.44000000,55.81000000,57.21000000,8357.05638000,478186.09182240,1813
1553299200000,2019-03-23 00:00:00,ZEC/USDT,55.06000000,56.90000000,54.78000000,56.90000000,3435.73138000,190964.34672380,917
1553212800000,2019-03-22 00:00:00,ZEC/USDT,55.37000000,56.56000000,54.42000000,55.07000000,5182.07127000,286909.13428860,1360
1553126400000,2019-03-21 00:00:00,ZEC/USDT,58.50000000,59.10000000,53.31000000,55.14000000,7780.91395000,439917.27308300,1882
